time, "env.T", "room.T", "room.w.isOpen", "room.r.isOn"
  0.000000,   8.000000,   7.000010,   0.000000,   0.000000
 10.000000,   8.000000,   7.003244,   0.000000,   0.000000
 20.000000,   8.000000,   7.006355,   0.000000,   0.000000
 30.000000,   8.000000,   7.009354,   0.000000,   0.000000
 40.000000,   8.000000,   7.012251,   0.000000,   0.000000
 50.000000,   8.000000,   7.015055,   0.000000,   0.000000
 60.000000,   8.000000,   7.017775,   0.000000,   0.000000
 70.000000,   8.000000,   7.020416,   0.000000,   0.000000
 80.000000,   8.000000,   7.022987,   0.000000,   0.000000
 90.000000,   8.000000,   7.025494,   0.000000,   0.000000
100.000000,   8.000000,   7.027942,   0.000000,   0.000000
110.000000,   8.000000,   7.030336,   0.000000,   0.000000
120.000000,   8.000000,   7.032680,   0.000000,   0.000000
130.000000,   8.000000,   7.034980,   0.000000,   0.000000
140.000000,   8.000000,   7.037238,   0.000000,   0.000000
150.000000,   8.000000,   7.039459,   0.000000,   0.000000
160.000000,   8.000000,   7.041645,   0.000000,   0.000000
170.000000,   8.000000,   7.043799,   0.000000,   0.000000
180.000000,   8.000000,   7.045924,   0.000000,   0.000000
190.000000,   8.000000,   7.048022,   0.000000,   0.000000
200.000000,   8.000000,   7.050095,   0.000000,   0.000000
210.000000,   8.000000,   7.052146,   0.000000,   0.000000
220.000000,   8.000000,   7.054175,   0.000000,   0.000000
230.000000,   8.000000,   7.056185,   0.000000,   0.000000
240.000000,   8.000000,   7.058177,   0.000000,   0.000000
250.000000,   8.000000,   7.060153,   0.000000,   0.000000
260.000000,   8.000000,   7.062113,   0.000000,   0.000000
270.000000,   8.000000,   7.064059,   0.000000,   0.000000
280.000000,   8.000000,   7.065991,   0.000000,   0.000000
290.000000,   8.000000,   7.067911,   0.000000,   0.000000
300.000000,   8.000000,   7.069819,   0.000000,   0.000000
310.000000,   8.000000,   7.071716,   0.000000,   0.000000
320.000000,   8.000000,   7.073603,   0.000000,   0.000000
330.000000,   8.000000,   7.075481,   0.000000,   0.000000
340.000000,   8.000000,   7.077349,   0.000000,   0.000000
350.000000,   8.000000,   7.079209,   0.000000,   0.000000
360.000000,   8.000000,   7.081061,   0.000000,   0.000000
370.000000,   8.000000,   7.082905,   0.000000,   0.000000
380.000000,   8.000000,   7.084742,   0.000000,   0.000000
390.000000,   8.000000,   7.086572,   0.000000,   0.000000
400.000000,   8.000000,   7.088396,   0.000000,   0.000000
410.000000,   8.000000,   7.090213,   0.000000,   0.000000
420.000000,   8.000000,   7.092024,   0.000000,   0.000000
430.000000,   8.000000,   7.093829,   0.000000,   0.000000
440.000000,   8.000000,   7.095629,   0.000000,   0.000000
450.000000,   8.000000,   7.097423,   0.000000,   0.000000
460.000000,   8.000000,   7.099213,   0.000000,   0.000000
470.000000,   8.000000,   7.100997,   0.000000,   0.000000
480.000000,   8.000000,   7.102776,   0.000000,   0.000000
490.000000,   8.000000,   7.104550,   0.000000,   0.000000
500.000000,   8.000000,   7.106320,   0.000000,   0.000000
510.000000,   8.000000,   7.108085,   0.000000,   0.000000
520.000000,   8.000000,   7.109846,   0.000000,   0.000000
530.000000,   8.000000,   7.111603,   0.000000,   0.000000
540.000000,   8.000000,   7.113355,   0.000000,   0.000000
550.000000,   8.000000,   7.115103,   0.000000,   0.000000
560.000000,   8.000000,   7.116847,   0.000000,   0.000000
570.000000,   8.000000,   7.118587,   0.000000,   0.000000
580.000000,   8.000000,   7.120323,   0.000000,   0.000000
590.000000,   8.000000,   7.122056,   0.000000,   0.000000
600.000000,   8.000000,   7.123784,   0.000000,   0.000000
610.000000,   8.000000,   7.125509,   0.000000,   0.000000
620.000000,   8.000000,   7.127229,   0.000000,   0.000000
630.000000,   8.000000,   7.128947,   0.000000,   0.000000
640.000000,   8.000000,   7.130660,   0.000000,   0.000000
650.000000,   8.000000,   7.132370,   0.000000,   0.000000
660.000000,   8.000000,   7.134076,   0.000000,   0.000000
670.000000,   8.000000,   7.135779,   0.000000,   0.000000
680.000000,   8.000000,   7.137478,   0.000000,   0.000000
690.000000,   8.000000,   7.139174,   0.000000,   0.000000
700.000000,   8.000000,   7.140866,   0.000000,   0.000000
710.000000,   8.000000,   7.142554,   0.000000,   0.000000
720.000000,   8.000000,   7.144240,   0.000000,   0.000000
730.000000,   8.000000,   7.145921,   0.000000,   0.000000
740.000000,   8.000000,   7.147600,   0.000000,   0.000000
750.000000,   8.000000,   7.149275,   0.000000,   0.000000
760.000000,   8.000000,   7.150946,   0.000000,   0.000000
770.000000,   8.000000,   7.152614,   0.000000,   0.000000
780.000000,   8.000000,   7.154279,   0.000000,   0.000000
790.000000,   8.000000,   7.155941,   0.000000,   0.000000
800.000000,   8.000000,   7.157599,   0.000000,   0.000000
810.000000,   8.000000,   7.159254,   0.000000,   0.000000
820.000000,   8.000000,   7.160905,   0.000000,   0.000000
830.000000,   8.000000,   7.162553,   0.000000,   0.000000
840.000000,   8.000000,   7.164198,   0.000000,   0.000000
850.000000,   8.000000,   7.165840,   0.000000,   0.000000
860.000000,   8.000000,   7.167478,   0.000000,   0.000000
870.000000,   8.000000,   7.169114,   0.000000,   0.000000
880.000000,   8.000000,   7.170746,   0.000000,   0.000000
890.000000,   8.000000,   7.172374,   0.000000,   0.000000
900.000000,   8.000000,   7.174000,   0.000000,   0.000000
910.000000,   8.000000,   7.175622,   0.000000,   0.000000
920.000000,   8.000000,   7.177241,   0.000000,   0.000000
930.000000,   8.000000,   7.178857,   0.000000,   0.000000
940.000000,   8.000000,   7.180470,   0.000000,   0.000000
950.000000,   8.000000,   7.182079,   0.000000,   0.000000
960.000000,   8.000000,   7.183686,   0.000000,   0.000000
970.000000,   8.000000,   7.185289,   0.000000,   0.000000
980.000000,   8.000000,   7.186889,   0.000000,   0.000000
990.000000,   8.000000,   7.188486,   0.000000,   0.000000
1000.000000,   8.000000,   7.190079,   0.000000,   0.000000
1010.000000,   8.000000,   7.191670,   0.000000,   0.000000
1020.000000,   8.000000,   7.193257,   0.000000,   0.000000
1030.000000,   8.000000,   7.194842,   0.000000,   0.000000
1040.000000,   8.000000,   7.196423,   0.000000,   0.000000
1050.000000,   8.000000,   7.198001,   0.000000,   0.000000
1060.000000,   8.000000,   7.199576,   0.000000,   0.000000
1070.000000,   8.000000,   7.201148,   0.000000,   0.000000
1080.000000,   8.000000,   7.202716,   0.000000,   0.000000
1090.000000,   8.000000,   7.204282,   0.000000,   0.000000
1100.000000,   8.000000,   7.205845,   0.000000,   0.000000
1110.000000,   8.000000,   7.207404,   0.000000,   0.000000
1120.000000,   8.000000,   7.208961,   0.000000,   0.000000
1130.000000,   8.000000,   7.210514,   0.000000,   0.000000
1140.000000,   8.000000,   7.212065,   0.000000,   0.000000
1150.000000,   8.000000,   7.213612,   0.000000,   0.000000
1160.000000,   8.000000,   7.215156,   0.000000,   0.000000
1170.000000,   8.000000,   7.216698,   0.000000,   0.000000
1180.000000,   8.000000,   7.218236,   0.000000,   0.000000
1190.000000,   8.000000,   7.219771,   0.000000,   0.000000
1200.000000,   8.000000,   7.221303,   0.000000,   0.000000
1210.000000,   8.000000,   7.222832,   0.000000,   0.000000
1220.000000,   8.000000,   7.224359,   0.000000,   0.000000
1230.000000,   8.000000,   7.225882,   0.000000,   0.000000
1240.000000,   8.000000,   7.227402,   0.000000,   0.000000
1250.000000,   8.000000,   7.228919,   0.000000,   0.000000
1260.000000,   8.000000,   7.230433,   0.000000,   0.000000
1270.000000,   8.000000,   7.231945,   0.000000,   0.000000
1280.000000,   8.000000,   7.233453,   0.000000,   0.000000
1290.000000,   8.000000,   7.234958,   0.000000,   0.000000
1300.000000,   8.000000,   7.236461,   0.000000,   0.000000
1310.000000,   8.000000,   7.237960,   0.000000,   0.000000
1320.000000,   8.000000,   7.239456,   0.000000,   0.000000
1330.000000,   8.000000,   7.240950,   0.000000,   0.000000
1340.000000,   8.000000,   7.242441,   0.000000,   0.000000
1350.000000,   8.000000,   7.243928,   0.000000,   0.000000
1360.000000,   8.000000,   7.245413,   0.000000,   0.000000
1370.000000,   8.000000,   7.246895,   0.000000,   0.000000
1380.000000,   8.000000,   7.248374,   0.000000,   0.000000
1390.000000,   8.000000,   7.249850,   0.000000,   0.000000
1400.000000,   8.000000,   7.251323,   0.000000,   0.000000
1410.000000,   8.000000,   7.252793,   0.000000,   0.000000
1420.000000,   8.000000,   7.254260,   0.000000,   0.000000
1430.000000,   8.000000,   7.255725,   0.000000,   0.000000
1440.000000,   8.000000,   7.257186,   0.000000,   0.000000
1450.000000,   8.000000,   7.258645,   0.000000,   0.000000
1460.000000,   8.000000,   7.260101,   0.000000,   0.000000
1470.000000,   8.000000,   7.261554,   0.000000,   0.000000
1480.000000,   8.000000,   7.263004,   0.000000,   0.000000
1490.000000,   8.000000,   7.264451,   0.000000,   0.000000
1500.000000,   8.000000,   7.265896,   0.000000,   0.000000
1510.000000,   8.000000,   7.267337,   0.000000,   0.000000
1520.000000,   8.000000,   7.268776,   0.000000,   0.000000
1530.000000,   8.000000,   7.270212,   0.000000,   0.000000
1540.000000,   8.000000,   7.271645,   0.000000,   0.000000
1550.000000,   8.000000,   7.273075,   0.000000,   0.000000
1560.000000,   8.000000,   7.274503,   0.000000,   0.000000
1570.000000,   8.000000,   7.275928,   0.000000,   0.000000
1580.000000,   8.000000,   7.277350,   0.000000,   0.000000
1590.000000,   8.000000,   7.278769,   0.000000,   0.000000
1600.000000,   8.000000,   7.280185,   0.000000,   0.000000
1610.000000,   8.000000,   7.281599,   0.000000,   0.000000
1620.000000,   8.000000,   7.283009,   0.000000,   0.000000
1630.000000,   8.000000,   7.284417,   0.000000,   0.000000
1640.000000,   8.000000,   7.285823,   0.000000,   0.000000
1650.000000,   8.000000,   7.287225,   0.000000,   0.000000
1660.000000,   8.000000,   7.288625,   0.000000,   0.000000
1670.000000,   8.000000,   7.290022,   0.000000,   0.000000
1680.000000,   8.000000,   7.291416,   0.000000,   0.000000
1690.000000,   8.000000,   7.292807,   0.000000,   0.000000
1700.000000,   8.000000,   7.294196,   0.000000,   0.000000
1710.000000,   8.000000,   7.295582,   0.000000,   0.000000
1720.000000,   8.000000,   7.296965,   0.000000,   0.000000
1730.000000,   8.000000,   7.298346,   0.000000,   0.000000
1740.000000,   8.000000,   7.299724,   0.000000,   0.000000
1750.000000,   8.000000,   7.301099,   0.000000,   0.000000
1760.000000,   8.000000,   7.302472,   0.000000,   0.000000
1770.000000,   8.000000,   7.303841,   0.000000,   0.000000
1780.000000,   8.000000,   7.305208,   0.000000,   0.000000
1790.000000,   8.000000,   7.306573,   0.000000,   0.000000
1800.000000,   8.000000,   7.307935,   0.000000,   0.000000
1810.000000,   8.000000,   7.309294,   0.000000,   0.000000
1820.000000,   8.000000,   7.310650,   0.000000,   0.000000
1830.000000,   8.000000,   7.312004,   0.000000,   0.000000
1840.000000,   8.000000,   7.313355,   0.000000,   0.000000
1850.000000,   8.000000,   7.314703,   0.000000,   0.000000
1860.000000,   8.000000,   7.316049,   0.000000,   0.000000
1870.000000,   8.000000,   7.317392,   0.000000,   0.000000
1880.000000,   8.000000,   7.318732,   0.000000,   0.000000
1890.000000,   8.000000,   7.320070,   0.000000,   0.000000
1900.000000,   8.000000,   7.321406,   0.000000,   0.000000
1910.000000,   8.000000,   7.322738,   0.000000,   0.000000
1920.000000,   8.000000,   7.324068,   0.000000,   0.000000
1930.000000,   8.000000,   7.325395,   0.000000,   0.000000
1940.000000,   8.000000,   7.326720,   0.000000,   0.000000
1950.000000,   8.000000,   7.328042,   0.000000,   0.000000
1960.000000,   8.000000,   7.329362,   0.000000,   0.000000
1970.000000,   8.000000,   7.330679,   0.000000,   0.000000
1980.000000,   8.000000,   7.331993,   0.000000,   0.000000
1990.000000,   8.000000,   7.333305,   0.000000,   0.000000
2000.000000,   8.000000,   7.334614,   0.000000,   0.000000
2010.000000,   8.000000,   7.335921,   0.000000,   0.000000
2020.000000,   8.000000,   7.337225,   0.000000,   0.000000
2030.000000,   8.000000,   7.338527,   0.000000,   0.000000
2040.000000,   8.000000,   7.339826,   0.000000,   0.000000
2050.000000,   8.000000,   7.341122,   0.000000,   0.000000
2060.000000,   8.000000,   7.342416,   0.000000,   0.000000
2070.000000,   8.000000,   7.343707,   0.000000,   0.000000
2080.000000,   8.000000,   7.344996,   0.000000,   0.000000
2090.000000,   8.000000,   7.346282,   0.000000,   0.000000
2100.000000,   8.000000,   7.347566,   0.000000,   0.000000
2110.000000,   8.000000,   7.348847,   0.000000,   0.000000
2120.000000,   8.000000,   7.350126,   0.000000,   0.000000
2130.000000,   8.000000,   7.351402,   0.000000,   0.000000
2140.000000,   8.000000,   7.352676,   0.000000,   0.000000
2150.000000,   8.000000,   7.353947,   0.000000,   0.000000
2160.000000,   8.000000,   7.355216,   0.000000,   0.000000
2170.000000,   8.000000,   7.356482,   0.000000,   0.000000
2180.000000,   8.000000,   7.357746,   0.000000,   0.000000
2190.000000,   8.000000,   7.359007,   0.000000,   0.000000
2200.000000,   8.000000,   7.360266,   0.000000,   0.000000
2210.000000,   8.000000,   7.361522,   0.000000,   0.000000
2220.000000,   8.000000,   7.362776,   0.000000,   0.000000
2230.000000,   8.000000,   7.364027,   0.000000,   0.000000
2240.000000,   8.000000,   7.365276,   0.000000,   0.000000
2250.000000,   8.000000,   7.366522,   0.000000,   0.000000
2260.000000,   8.000000,   7.367766,   0.000000,   0.000000
2270.000000,   8.000000,   7.369008,   0.000000,   0.000000
2280.000000,   8.000000,   7.370247,   0.000000,   0.000000
2290.000000,   8.000000,   7.371484,   0.000000,   0.000000
2300.000000,   8.000000,   7.372718,   0.000000,   0.000000
2310.000000,   8.000000,   7.373950,   0.000000,   0.000000
2320.000000,   8.000000,   7.375179,   0.000000,   0.000000
2330.000000,   8.000000,   7.376406,   0.000000,   0.000000
2340.000000,   8.000000,   7.377631,   0.000000,   0.000000
2350.000000,   8.000000,   7.378853,   0.000000,   0.000000
2360.000000,   8.000000,   7.380073,   0.000000,   0.000000
2370.000000,   8.000000,   7.381290,   0.000000,   0.000000
2380.000000,   8.000000,   7.382505,   0.000000,   0.000000
2390.000000,   8.000000,   7.383718,   0.000000,   0.000000
2400.000000,   8.000000,   7.384928,   0.000000,   0.000000
2410.000000,   8.000000,   7.386136,   0.000000,   0.000000
2420.000000,   8.000000,   7.387341,   0.000000,   0.000000
2430.000000,   8.000000,   7.388544,   0.000000,   0.000000
2440.000000,   8.000000,   7.389745,   0.000000,   0.000000
2450.000000,   8.000000,   7.390943,   0.000000,   0.000000
2460.000000,   8.000000,   7.392140,   0.000000,   0.000000
2470.000000,   8.000000,   7.393333,   0.000000,   0.000000
2480.000000,   8.000000,   7.394525,   0.000000,   0.000000
2490.000000,   8.000000,   7.395714,   0.000000,   0.000000
2500.000000,   8.000000,   7.396900,   0.000000,   0.000000
2510.000000,   8.000000,   7.398085,   0.000000,   0.000000
2520.000000,   8.000000,   7.399267,   0.000000,   0.000000
2530.000000,   8.000000,   7.400446,   0.000000,   0.000000
2540.000000,   8.000000,   7.401624,   0.000000,   0.000000
2550.000000,   8.000000,   7.402799,   0.000000,   0.000000
2560.000000,   8.000000,   7.403971,   0.000000,   0.000000
2570.000000,   8.000000,   7.405142,   0.000000,   0.000000
2580.000000,   8.000000,   7.406310,   0.000000,   0.000000
2590.000000,   8.000000,   7.407476,   0.000000,   0.000000
2600.000000,   8.000000,   7.408640,   0.000000,   0.000000
2610.000000,   8.000000,   7.409801,   0.000000,   0.000000
2620.000000,   8.000000,   7.410960,   0.000000,   0.000000
2630.000000,   8.000000,   7.412117,   0.000000,   0.000000
2640.000000,   8.000000,   7.413271,   0.000000,   0.000000
2650.000000,   8.000000,   7.414423,   0.000000,   0.000000
2660.000000,   8.000000,   7.415573,   0.000000,   0.000000
2670.000000,   8.000000,   7.416721,   0.000000,   0.000000
2680.000000,   8.000000,   7.417866,   0.000000,   0.000000
2690.000000,   8.000000,   7.419009,   0.000000,   0.000000
2700.000000,   8.000000,   7.420150,   0.000000,   0.000000
2710.000000,   8.000000,   7.421289,   0.000000,   0.000000
2720.000000,   8.000000,   7.422425,   0.000000,   0.000000
2730.000000,   8.000000,   7.423560,   0.000000,   0.000000
2740.000000,   8.000000,   7.424692,   0.000000,   0.000000
2750.000000,   8.000000,   7.425821,   0.000000,   0.000000
2760.000000,   8.000000,   7.426949,   0.000000,   0.000000
2770.000000,   8.000000,   7.428074,   0.000000,   0.000000
2780.000000,   8.000000,   7.429197,   0.000000,   0.000000
2790.000000,   8.000000,   7.430318,   0.000000,   0.000000
2800.000000,   8.000000,   7.431437,   0.000000,   0.000000
2810.000000,   8.000000,   7.432554,   0.000000,   0.000000
2820.000000,   8.000000,   7.433668,   0.000000,   0.000000
2830.000000,   8.000000,   7.434780,   0.000000,   0.000000
2840.000000,   8.000000,   7.435890,   0.000000,   0.000000
2850.000000,   8.000000,   7.436998,   0.000000,   0.000000
2860.000000,   8.000000,   7.438103,   0.000000,   0.000000
2870.000000,   8.000000,   7.439207,   0.000000,   0.000000
2880.000000,   8.000000,   7.440308,   0.000000,   0.000000
2890.000000,   8.000000,   7.441407,   0.000000,   0.000000
2900.000000,   8.000000,   7.442504,   0.000000,   0.000000
2910.000000,   8.000000,   7.443599,   0.000000,   0.000000
2920.000000,   8.000000,   7.444691,   0.000000,   0.000000
2930.000000,   8.000000,   7.445782,   0.000000,   0.000000
2940.000000,   8.000000,   7.446870,   0.000000,   0.000000
2950.000000,   8.000000,   7.447957,   0.000000,   0.000000
2960.000000,   8.000000,   7.449041,   0.000000,   0.000000
2970.000000,   8.000000,   7.450123,   0.000000,   0.000000
2980.000000,   8.000000,   7.451202,   0.000000,   0.000000
2990.000000,   8.000000,   7.452280,   0.000000,   0.000000
3000.000000,   8.000000,   7.453356,   0.000000,   0.000000
3010.000000,   8.000000,   7.454429,   0.000000,   0.000000
3020.000000,   8.000000,   7.455500,   0.000000,   0.000000
3030.000000,   8.000000,   7.456570,   0.000000,   0.000000
3040.000000,   8.000000,   7.457637,   0.000000,   0.000000
3050.000000,   8.000000,   7.458702,   0.000000,   0.000000
3060.000000,   8.000000,   7.459765,   0.000000,   0.000000
3070.000000,   8.000000,   7.460826,   0.000000,   0.000000
3080.000000,   8.000000,   7.461885,   0.000000,   0.000000
3090.000000,   8.000000,   7.462941,   0.000000,   0.000000
3100.000000,   8.000000,   7.463996,   0.000000,   0.000000
3110.000000,   8.000000,   7.465049,   0.000000,   0.000000
3120.000000,   8.000000,   7.466099,   0.000000,   0.000000
3130.000000,   8.000000,   7.467148,   0.000000,   0.000000
3140.000000,   8.000000,   7.468194,   0.000000,   0.000000
3150.000000,   8.000000,   7.469238,   0.000000,   0.000000
3160.000000,   8.000000,   7.470281,   0.000000,   0.000000
3170.000000,   8.000000,   7.471321,   0.000000,   0.000000
3180.000000,   8.000000,   7.472359,   0.000000,   0.000000
3190.000000,   8.000000,   7.473395,   0.000000,   0.000000
3200.000000,   8.000000,   7.474429,   0.000000,   0.000000
3210.000000,   8.000000,   7.475461,   0.000000,   0.000000
3220.000000,   8.000000,   7.476491,   0.000000,   0.000000
3230.000000,   8.000000,   7.477519,   0.000000,   0.000000
3240.000000,   8.000000,   7.478546,   0.000000,   0.000000
3250.000000,   8.000000,   7.479570,   0.000000,   0.000000
3260.000000,   8.000000,   7.480592,   0.000000,   0.000000
3270.000000,   8.000000,   7.481612,   0.000000,   0.000000
3280.000000,   8.000000,   7.482630,   0.000000,   0.000000
