time, "env.T", "env.b.T", "room.T", "room.w.isOpen", "room.r.T", "room.r.tT", "room.r.lambda"
  0.000000,   5.000000,  40.000000,   6.999980,   0.000000,   7.000001,   7.000000,   0.000198
 10.000000,   5.000000,  40.000000,   6.994761,   0.000000,   7.095227,   7.000000,   0.052390
 20.000000,   5.000000,  40.000000,   6.995266,   0.000000,   7.265932,   7.000000,   0.047342
 30.000000,   5.000000,  40.000000,   7.000407,   0.000000,   7.324766,   7.000000,   0.000000
 40.000000,   5.000000,  40.000000,   7.005553,   0.000000,   7.306832,   7.000000,   0.000000
 50.000000,   5.000000,  40.000000,   7.009855,   0.000000,   7.290162,   7.000000,   0.000000
 60.000000,   5.000000,  40.000000,   7.013393,   0.000000,   7.274638,   7.000000,   0.000000
 70.000000,   5.000000,  40.000000,   7.016236,   0.000000,   7.260158,   7.000000,   0.000000
 80.000000,   5.000000,  40.000000,   7.018450,   0.000000,   7.246625,   7.000000,   0.000000
 90.000000,   5.000000,  40.000000,   7.020093,   0.000000,   7.233954,   7.000000,   0.000000
100.000000,   5.000000,  40.000000,   7.021218,   0.000000,   7.222065,   7.000000,   0.000000
110.000000,   5.000000,  40.000000,   7.021873,   0.000000,   7.210889,   7.000000,   0.000000
120.000000,   5.000000,  40.000000,   7.022103,   0.000000,   7.200360,   7.000000,   0.000000
130.000000,   5.000000,  40.000000,   7.021946,   0.000000,   7.190420,   7.000000,   0.000000
140.000000,   5.000000,  40.000000,   7.021439,   0.000000,   7.181016,   7.000000,   0.000000
150.000000,   5.000000,  40.000000,   7.020616,   0.000000,   7.172098,   7.000000,   0.000000
160.000000,   5.000000,  40.000000,   7.019505,   0.000000,   7.163623,   7.000000,   0.000000
170.000000,   5.000000,  40.000000,   7.018134,   0.000000,   7.155552,   7.000000,   0.000000
180.000000,   5.000000,  40.000000,   7.016528,   0.000000,   7.147847,   7.000000,   0.000000
190.000000,   5.000000,  40.000000,   7.014708,   0.000000,   7.140476,   7.000000,   0.000000
200.000000,   5.000000,  40.000000,   7.012695,   0.000000,   7.133409,   7.000000,   0.000000
210.000000,   5.000000,  40.000000,   7.010508,   0.000000,   7.126619,   7.000000,   0.000000
220.000000,   5.000000,  40.000000,   7.008164,   0.000000,   7.120081,   7.000000,   0.000000
230.000000,   5.000000,  40.000000,   7.005676,   0.000000,   7.113772,   7.000000,   0.000000
240.000000,   5.000000,  40.000000,   7.003060,   0.000000,   7.107673,   7.000000,   0.000000
250.000000,   5.000000,  40.000000,   7.000327,   0.000000,   7.101765,   7.000000,   0.000000
260.000000,   5.000000,  40.000000,   6.997863,   0.000000,   7.128947,   7.000000,   0.021367
270.000000,   5.000000,  40.000000,   6.997572,   0.000000,   7.201981,   7.000000,   0.024279
280.000000,   5.000000,  40.000000,   6.999555,   0.000000,   7.239704,   7.000000,   0.004454
290.000000,   5.000000,  40.000000,   7.001733,   0.000000,   7.227653,   7.000000,   0.000000
300.000000,   5.000000,  40.000000,   7.003349,   0.000000,   7.215106,   7.000000,   0.000000
310.000000,   5.000000,  40.000000,   7.004453,   0.000000,   7.203335,   7.000000,   0.000000
320.000000,   5.000000,  40.000000,   7.005092,   0.000000,   7.192268,   7.000000,   0.000000
330.000000,   5.000000,  40.000000,   7.005309,   0.000000,   7.181841,   7.000000,   0.000000
340.000000,   5.000000,  40.000000,   7.005145,   0.000000,   7.171997,   7.000000,   0.000000
350.000000,   5.000000,  40.000000,   7.004635,   0.000000,   7.162683,   7.000000,   0.000000
360.000000,   5.000000,  40.000000,   7.003811,   0.000000,   7.153850,   7.000000,   0.000000
370.000000,   5.000000,  40.000000,   7.002703,   0.000000,   7.145456,   7.000000,   0.000000
380.000000,   5.000000,  40.000000,   7.001337,   0.000000,   7.137461,   7.000000,   0.000000
390.000000,   5.000000,  40.000000,   6.999740,   0.000000,   7.130485,   7.000000,   0.002597
400.000000,   5.000000,  40.000000,   6.998423,   0.000000,   7.155390,   7.000000,   0.015774
410.000000,   5.000000,  40.000000,   6.998576,   0.000000,   7.198912,   7.000000,   0.014244
420.000000,   5.000000,  40.000000,   6.999898,   0.000000,   7.213199,   7.000000,   0.001021
430.000000,   5.000000,  40.000000,   7.001072,   0.000000,   7.201458,   7.000000,   0.000000
440.000000,   5.000000,  40.000000,   7.001776,   0.000000,   7.190309,   7.000000,   0.000000
450.000000,   5.000000,  40.000000,   7.002053,   0.000000,   7.179808,   7.000000,   0.000000
460.000000,   5.000000,  40.000000,   7.001943,   0.000000,   7.169897,   7.000000,   0.000000
470.000000,   5.000000,  40.000000,   7.001483,   0.000000,   7.160523,   7.000000,   0.000000
480.000000,   5.000000,  40.000000,   7.000705,   0.000000,   7.151636,   7.000000,   0.000000
490.000000,   5.000000,  40.000000,   6.999646,   0.000000,   7.144993,   7.000000,   0.003544
500.000000,   5.000000,  40.000000,   6.998801,   0.000000,   7.163810,   7.000000,   0.011991
