time, "env.T", "env.b.T", "room.T", "room.w.isOpen", "room.r.T", "room.r.tT", "room.r.lambda"
  0.000000,   3.000000,  40.000000,   6.999960,   0.000000,   7.000002,   7.000000,   0.000396
 10.000000,   3.000000,  40.000000,   6.989520,   0.000000,   7.190188,   7.000000,   0.104803
 20.000000,   3.000000,  40.000000,   6.990494,   0.000000,   7.530148,   7.000000,   0.095059
 30.000000,   3.000000,  40.000000,   7.000717,   0.000000,   7.648566,   7.000000,   0.000000
 40.000000,   3.000000,  40.000000,   7.010978,   0.000000,   7.612747,   7.000000,   0.000000
 50.000000,   3.000000,  40.000000,   7.019555,   0.000000,   7.579449,   7.000000,   0.000000
 60.000000,   3.000000,  40.000000,   7.026605,   0.000000,   7.548441,   7.000000,   0.000000
 70.000000,   3.000000,  40.000000,   7.032270,   0.000000,   7.519516,   7.000000,   0.000000
 80.000000,   3.000000,  40.000000,   7.036677,   0.000000,   7.492483,   7.000000,   0.000000
 90.000000,   3.000000,  40.000000,   7.039944,   0.000000,   7.467170,   7.000000,   0.000000
100.000000,   3.000000,  40.000000,   7.042176,   0.000000,   7.443421,   7.000000,   0.000000
110.000000,   3.000000,  40.000000,   7.043472,   0.000000,   7.421093,   7.000000,   0.000000
120.000000,   3.000000,  40.000000,   7.043916,   0.000000,   7.400058,   7.000000,   0.000000
130.000000,   3.000000,  40.000000,   7.043591,   0.000000,   7.380198,   7.000000,   0.000000
140.000000,   3.000000,  40.000000,   7.042566,   0.000000,   7.361408,   7.000000,   0.000000
150.000000,   3.000000,  40.000000,   7.040909,   0.000000,   7.343589,   7.000000,   0.000000
160.000000,   3.000000,  40.000000,   7.038678,   0.000000,   7.326656,   7.000000,   0.000000
170.000000,   3.000000,  40.000000,   7.035928,   0.000000,   7.310527,   7.000000,   0.000000
180.000000,   3.000000,  40.000000,   7.032708,   0.000000,   7.295130,   7.000000,   0.000000
190.000000,   3.000000,  40.000000,   7.029062,   0.000000,   7.280400,   7.000000,   0.000000
200.000000,   3.000000,  40.000000,   7.025031,   0.000000,   7.266277,   7.000000,   0.000000
210.000000,   3.000000,  40.000000,   7.020652,   0.000000,   7.252706,   7.000000,   0.000000
220.000000,   3.000000,  40.000000,   7.015957,   0.000000,   7.239639,   7.000000,   0.000000
230.000000,   3.000000,  40.000000,   7.010978,   0.000000,   7.227031,   7.000000,   0.000000
240.000000,   3.000000,  40.000000,   7.005742,   0.000000,   7.214840,   7.000000,   0.000000
250.000000,   3.000000,  40.000000,   7.000274,   0.000000,   7.203031,   7.000000,   0.000000
260.000000,   3.000000,  40.000000,   6.995516,   0.000000,   7.266571,   7.000000,   0.044836
270.000000,   3.000000,  40.000000,   6.995291,   0.000000,   7.412158,   7.000000,   0.047090
280.000000,   3.000000,  40.000000,   6.999396,   0.000000,   7.478674,   7.000000,   0.006035
290.000000,   3.000000,  40.000000,   7.003667,   0.000000,   7.453250,   7.000000,   0.000000
300.000000,   3.000000,  40.000000,   7.006818,   0.000000,   7.428281,   7.000000,   0.000000
310.000000,   3.000000,  40.000000,   7.008951,   0.000000,   7.404850,   7.000000,   0.000000
320.000000,   3.000000,  40.000000,   7.010162,   0.000000,   7.382818,   7.000000,   0.000000
330.000000,   3.000000,  40.000000,   7.010537,   0.000000,   7.362057,   7.000000,   0.000000
340.000000,   3.000000,  40.000000,   7.010154,   0.000000,   7.342454,   7.000000,   0.000000
350.000000,   3.000000,  40.000000,   7.009084,   0.000000,   7.323902,   7.000000,   0.000000
360.000000,   3.000000,  40.000000,   7.007390,   0.000000,   7.306307,   7.000000,   0.000000
370.000000,   3.000000,  40.000000,   7.005133,   0.000000,   7.289582,   7.000000,   0.000000
380.000000,   3.000000,  40.000000,   7.002366,   0.000000,   7.273649,   7.000000,   0.000000
390.000000,   3.000000,  40.000000,   6.999146,   0.000000,   7.261985,   7.000000,   0.008535
400.000000,   3.000000,  40.000000,   6.996727,   0.000000,   7.319336,   7.000000,   0.032731
410.000000,   3.000000,  40.000000,   6.997338,   0.000000,   7.403900,   7.000000,   0.026624
420.000000,   3.000000,  40.000000,   7.000046,   0.000000,   7.424059,   7.000000,   0.000000
430.000000,   3.000000,  40.000000,   7.002292,   0.000000,   7.400489,   7.000000,   0.000000
440.000000,   3.000000,  40.000000,   7.003607,   0.000000,   7.378332,   7.000000,   0.000000
450.000000,   3.000000,  40.000000,   7.004077,   0.000000,   7.357459,   7.000000,   0.000000
460.000000,   3.000000,  40.000000,   7.003782,   0.000000,   7.337754,   7.000000,   0.000000
470.000000,   3.000000,  40.000000,   7.002792,   0.000000,   7.319111,   7.000000,   0.000000
480.000000,   3.000000,  40.000000,   7.001173,   0.000000,   7.301435,   7.000000,   0.000000
490.000000,   3.000000,  40.000000,   6.999022,   0.000000,   7.291537,   7.000000,   0.009785
500.000000,   3.000000,  40.000000,   6.997527,   0.000000,   7.334812,   7.000000,   0.024734
510.000000,   3.000000,  40.000000,   6.998131,   0.000000,   7.390358,   7.000000,   0.018693
520.000000,   3.000000,  40.000000,   6.999998,   0.000000,   7.398517,   7.000000,   0.000024
530.000000,   3.000000,  40.000000,   7.001332,   0.000000,   7.376342,   7.000000,   0.000000
540.000000,   3.000000,  40.000000,   7.001819,   0.000000,   7.355454,   7.000000,   0.000000
550.000000,   3.000000,  40.000000,   7.001540,   0.000000,   7.335735,   7.000000,   0.000000
560.000000,   3.000000,  40.000000,   7.000565,   0.000000,   7.317080,   7.000000,   0.000000
570.000000,   3.000000,  40.000000,   6.999031,   0.000000,   7.308831,   7.000000,   0.009687
580.000000,   3.000000,  40.000000,   6.998031,   0.000000,   7.341798,   7.000000,   0.019695
590.000000,   3.000000,  40.000000,   6.998551,   0.000000,   7.380666,   7.000000,   0.014494
600.000000,   3.000000,  40.000000,   6.999899,   0.000000,   7.383937,   7.000000,   0.001008
610.000000,   3.000000,  40.000000,   7.000720,   0.000000,   7.362684,   7.000000,   0.000000
620.000000,   3.000000,  40.000000,   7.000742,   0.000000,   7.342510,   7.000000,   0.000000
630.000000,   3.000000,  40.000000,   7.000041,   0.000000,   7.323440,   7.000000,   0.000000
640.000000,   3.000000,  40.000000,   6.998890,   0.000000,   7.322607,   7.000000,   0.011102
650.000000,   3.000000,  40.000000,   6.998368,   0.000000,   7.351109,   7.000000,   0.016325
660.000000,   3.000000,  40.000000,   6.998965,   0.000000,   7.376128,   7.000000,   0.010345
670.000000,   3.000000,  40.000000,   6.999948,   0.000000,   7.371643,   7.000000,   0.000525
680.000000,   3.000000,  40.000000,   7.000323,   0.000000,   7.350992,   7.000000,   0.000000
690.000000,   3.000000,  40.000000,   6.999942,   0.000000,   7.331512,   7.000000,   0.000577
700.000000,   3.000000,  40.000000,   6.999080,   0.000000,   7.328454,   7.000000,   0.009203
710.000000,   3.000000,  40.000000,   6.998619,   0.000000,   7.348797,   7.000000,   0.013814
720.000000,   3.000000,  40.000000,   6.999007,   0.000000,   7.368871,   7.000000,   0.009928
730.000000,   3.000000,  40.000000,   6.999756,   0.000000,   7.367551,   7.000000,   0.002443
740.000000,   3.000000,  40.000000,   7.000045,   0.000000,   7.348797,   7.000000,   0.000000
750.000000,   3.000000,  40.000000,   6.999630,   0.000000,   7.333227,   7.000000,   0.003700
760.000000,   3.000000,  40.000000,   6.998994,   0.000000,   7.337003,   7.000000,   0.010056
770.000000,   3.000000,  40.000000,   6.998829,   0.000000,   7.354516,   7.000000,   0.011712
780.000000,   3.000000,  40.000000,   6.999263,   0.000000,   7.366002,   7.000000,   0.007365
790.000000,   3.000000,  40.000000,   6.999784,   0.000000,   7.359928,   7.000000,   0.002164
800.000000,   3.000000,  40.000000,   6.999833,   0.000000,   7.344345,   7.000000,   0.001672
810.000000,   3.000000,  40.000000,   6.999403,   0.000000,   7.336578,   7.000000,   0.005965
820.000000,   3.000000,  40.000000,   6.998993,   0.000000,   7.344085,   7.000000,   0.010067
830.000000,   3.000000,  40.000000,   6.999033,   0.000000,   7.357508,   7.000000,   0.009669
840.000000,   3.000000,  40.000000,   6.999438,   0.000000,   7.362139,   7.000000,   0.005617
850.000000,   3.000000,  40.000000,   6.999747,   0.000000,   7.353926,   7.000000,   0.002525
860.000000,   3.000000,  40.000000,   6.999644,   0.000000,   7.342733,   7.000000,   0.003564
870.000000,   3.000000,  40.000000,   6.999275,   0.000000,   7.340644,   7.000000,   0.007249
880.000000,   3.000000,  40.000000,   6.999055,   0.000000,   7.349006,   7.000000,   0.009446
890.000000,   3.000000,  40.000000,   6.999202,   0.000000,   7.358015,   7.000000,   0.007978
900.000000,   3.000000,  40.000000,   6.999526,   0.000000,   7.358114,   7.000000,   0.004739
910.000000,   3.000000,  40.000000,   6.999669,   0.000000,   7.350038,   7.000000,   0.003309
920.000000,   3.000000,  40.000000,   6.999497,   0.000000,   7.343069,   7.000000,   0.005027
930.000000,   3.000000,  40.000000,   6.999222,   0.000000,   7.344453,   7.000000,   0.007784
940.000000,   3.000000,  40.000000,   6.999142,   0.000000,   7.351943,   7.000000,   0.008576
950.000000,   3.000000,  40.000000,   6.999325,   0.000000,   7.357067,   7.000000,   0.006753
960.000000,   3.000000,  40.000000,   6.999552,   0.000000,   7.354646,   7.000000,   0.004483
970.000000,   3.000000,  40.000000,   6.999580,   0.000000,   7.347943,   7.000000,   0.004202
980.000000,   3.000000,  40.000000,   6.999398,   0.000000,   7.344427,   7.000000,   0.006018
990.000000,   3.000000,  40.000000,   6.999218,   0.000000,   7.347507,   7.000000,   0.007820
1000.000000,   3.000000,  40.000000,   6.999229,   0.000000,   7.353313,   7.000000,   0.007709
1010.000000,   3.000000,  40.000000,   6.999402,   0.000000,   7.355468,   7.000000,   0.005982
1020.000000,   3.000000,  40.000000,   6.999539,   0.000000,   7.352043,   7.000000,   0.004612
1030.000000,   3.000000,  40.000000,   6.999499,   0.000000,   7.347175,   7.000000,   0.005010
1040.000000,   3.000000,  40.000000,   6.999341,   0.000000,   7.346132,   7.000000,   0.006590
1050.000000,   3.000000,  40.000000,   6.999243,   0.000000,   7.349654,   7.000000,   0.007574
1060.000000,   3.000000,  40.000000,   6.999302,   0.000000,   7.353597,   7.000000,   0.006982
1070.000000,   3.000000,  40.000000,   6.999441,   0.000000,   7.353765,   7.000000,   0.005585
1080.000000,   3.000000,  40.000000,   6.999507,   0.000000,   7.350336,   7.000000,   0.004933
1090.000000,   3.000000,  40.000000,   6.999436,   0.000000,   7.347263,   7.000000,   0.005643
1100.000000,   3.000000,  40.000000,   6.999316,   0.000000,   7.347754,   7.000000,   0.006838
1110.000000,   3.000000,  40.000000,   6.999279,   0.000000,   7.350955,   7.000000,   0.007212
1120.000000,   3.000000,  40.000000,   6.999355,   0.000000,   7.353236,   7.000000,   0.006449
1130.000000,   3.000000,  40.000000,   6.999454,   0.000000,   7.352279,   7.000000,   0.005459
1140.000000,   3.000000,  40.000000,   6.999469,   0.000000,   7.349397,   7.000000,   0.005308
1150.000000,   3.000000,  40.000000,   6.999392,   0.000000,   7.347811,   7.000000,   0.006076
1160.000000,   3.000000,  40.000000,   6.999313,   0.000000,   7.349070,   7.000000,   0.006867
1170.000000,   3.000000,  40.000000,   6.999316,   0.000000,   7.351579,   7.000000,   0.006844
1180.000000,   3.000000,  40.000000,   6.999389,   0.000000,   7.352575,   7.000000,   0.006109
1190.000000,   3.000000,  40.000000,   6.999450,   0.000000,   7.351151,   7.000000,   0.005504
1200.000000,   3.000000,  40.000000,   6.999435,   0.000000,   7.349035,   7.000000,   0.005654
1210.000000,   3.000000,  40.000000,   6.999367,   0.000000,   7.348524,   7.000000,   0.006330
1220.000000,   3.000000,  40.000000,   6.999323,   0.000000,   7.350006,   7.000000,   0.006770
1230.000000,   3.000000,  40.000000,   6.999347,   0.000000,   7.351730,   7.000000,   0.006532
1240.000000,   3.000000,  40.000000,   6.999407,   0.000000,   7.351856,   7.000000,   0.005931
1250.000000,   3.000000,  40.000000,   6.999437,   0.000000,   7.350402,   7.000000,   0.005634
1260.000000,   3.000000,  40.000000,   6.999407,   0.000000,   7.349049,   7.000000,   0.005927
1270.000000,   3.000000,  40.000000,   6.999356,   0.000000,   7.349215,   7.000000,   0.006444
1280.000000,   3.000000,  40.000000,   6.999338,   0.000000,   7.350581,   7.000000,   0.006620
1290.000000,   3.000000,  40.000000,   6.999370,   0.000000,   7.351594,   7.000000,   0.006301
1300.000000,   3.000000,  40.000000,   6.999413,   0.000000,   7.351220,   7.000000,   0.005870
1310.000000,   3.000000,  40.000000,   6.999421,   0.000000,   7.349982,   7.000000,   0.005792
1320.000000,   3.000000,  40.000000,   6.999388,   0.000000,   7.349268,   7.000000,   0.006116
1330.000000,   3.000000,  40.000000,   6.999354,   0.000000,   7.349781,   7.000000,   0.006463
1340.000000,   3.000000,  40.000000,   6.999354,   0.000000,   7.350865,   7.000000,   0.006464
1350.000000,   3.000000,  40.000000,   6.999385,   0.000000,   7.351323,   7.000000,   0.006152
1360.000000,   3.000000,  40.000000,   6.999412,   0.000000,   7.350731,   7.000000,   0.005884
1370.000000,   3.000000,  40.000000,   6.999406,   0.000000,   7.349813,   7.000000,   0.005939
1380.000000,   3.000000,  40.000000,   6.999377,   0.000000,   7.349566,   7.000000,   0.006229
1390.000000,   3.000000,  40.000000,   6.999357,   0.000000,   7.350189,   7.000000,   0.006425
1400.000000,   3.000000,  40.000000,   6.999367,   0.000000,   7.350942,   7.000000,   0.006330
1410.000000,   3.000000,  40.000000,   6.999393,   0.000000,   7.351019,   7.000000,   0.006071
1420.000000,   3.000000,  40.000000,   6.999406,   0.000000,   7.350403,   7.000000,   0.005937
1430.000000,   3.000000,  40.000000,   6.999394,   0.000000,   7.349808,   7.000000,   0.006057
1440.000000,   3.000000,  40.000000,   6.999372,   0.000000,   7.349860,   7.000000,   0.006281
1450.000000,   3.000000,  40.000000,   6.999364,   0.000000,   7.350443,   7.000000,   0.006363
1460.000000,   3.000000,  40.000000,   6.999377,   0.000000,   7.350892,   7.000000,   0.006230
1470.000000,   3.000000,  40.000000,   6.999396,   0.000000,   7.350747,   7.000000,   0.006042
1480.000000,   3.000000,  40.000000,   6.999400,   0.000000,   7.350216,   7.000000,   0.006003
1490.000000,   3.000000,  40.000000,   6.999386,   0.000000,   7.349896,   7.000000,   0.006140
1500.000000,   3.000000,  40.000000,   6.999371,   0.000000,   7.350104,   7.000000,   0.006291
1510.000000,   3.000000,  40.000000,   6.999370,   0.000000,   7.350571,   7.000000,   0.006297
1520.000000,   3.000000,  40.000000,   6.999384,   0.000000,   7.350780,   7.000000,   0.006164
1530.000000,   3.000000,  40.000000,   6.999395,   0.000000,   7.350536,   7.000000,   0.006046
1540.000000,   3.000000,  40.000000,   6.999393,   0.000000,   7.350137,   7.000000,   0.006066
1550.000000,   3.000000,  40.000000,   6.999381,   0.000000,   7.350020,   7.000000,   0.006190
1560.000000,   3.000000,  40.000000,   6.999372,   0.000000,   7.350281,   7.000000,   0.006277
1570.000000,   3.000000,  40.000000,   6.999376,   0.000000,   7.350609,   7.000000,   0.006240
1580.000000,   3.000000,  40.000000,   6.999387,   0.000000,   7.350653,   7.000000,   0.006128
1590.000000,   3.000000,  40.000000,   6.999393,   0.000000,   7.350392,   7.000000,   0.006068
1600.000000,   3.000000,  40.000000,   6.999388,   0.000000,   7.350131,   7.000000,   0.006117
1610.000000,   3.000000,  40.000000,   6.999379,   0.000000,   7.350144,   7.000000,   0.006214
1620.000000,   3.000000,  40.000000,   6.999375,   0.000000,   7.350393,   7.000000,   0.006251
1630.000000,   3.000000,  40.000000,   6.999380,   0.000000,   7.350592,   7.000000,   0.006196
1640.000000,   3.000000,  40.000000,   6.999389,   0.000000,   7.350536,   7.000000,   0.006115
1650.000000,   3.000000,  40.000000,   6.999390,   0.000000,   7.350309,   7.000000,   0.006095
1660.000000,   3.000000,  40.000000,   6.999385,   0.000000,   7.350165,   7.000000,   0.006153
1670.000000,   3.000000,  40.000000,   6.999378,   0.000000,   7.350249,   7.000000,   0.006219
1680.000000,   3.000000,  40.000000,   6.999378,   0.000000,   7.350451,   7.000000,   0.006224
1690.000000,   3.000000,  40.000000,   6.999383,   0.000000,   7.350546,   7.000000,   0.006167
1700.000000,   3.000000,  40.000000,   6.999388,   0.000000,   7.350445,   7.000000,   0.006115
1710.000000,   3.000000,  40.000000,   6.999388,   0.000000,   7.350272,   7.000000,   0.006122
1720.000000,   3.000000,  40.000000,   6.999383,   0.000000,   7.350217,   7.000000,   0.006175
1730.000000,   3.000000,  40.000000,   6.999379,   0.000000,   7.350326,   7.000000,   0.006214
1740.000000,   3.000000,  40.000000,   6.999380,   0.000000,   7.350469,   7.000000,   0.006199
1750.000000,   3.000000,  40.000000,   6.999385,   0.000000,   7.350492,   7.000000,   0.006151
1760.000000,   3.000000,  40.000000,   6.999388,   0.000000,   7.350382,   7.000000,   0.006124
1770.000000,   3.000000,  40.000000,   6.999386,   0.000000,   7.350268,   7.000000,   0.006144
1780.000000,   3.000000,  40.000000,   6.999381,   0.000000,   7.350270,   7.000000,   0.006186
1790.000000,   3.000000,  40.000000,   6.999380,   0.000000,   7.350375,   7.000000,   0.006203
1800.000000,   3.000000,  40.000000,   6.999382,   0.000000,   7.350463,   7.000000,   0.006180
1810.000000,   3.000000,  40.000000,   6.999386,   0.000000,   7.350443,   7.000000,   0.006145
1820.000000,   3.000000,  40.000000,   6.999386,   0.000000,   7.350345,   7.000000,   0.006135
1830.000000,   3.000000,  40.000000,   6.999384,   0.000000,   7.350281,   7.000000,   0.006160
1840.000000,   3.000000,  40.000000,   6.999381,   0.000000,   7.350315,   7.000000,   0.006189
1850.000000,   3.000000,  40.000000,   6.999381,   0.000000,   7.350402,   7.000000,   0.006191
1860.000000,   3.000000,  40.000000,   6.999383,   0.000000,   7.350445,   7.000000,   0.006168
1870.000000,   3.000000,  40.000000,   6.999386,   0.000000,   7.350403,   7.000000,   0.006145
1880.000000,   3.000000,  40.000000,   6.999385,   0.000000,   7.350329,   7.000000,   0.006147
1890.000000,   3.000000,  40.000000,   6.999383,   0.000000,   7.350303,   7.000000,   0.006169
1900.000000,   3.000000,  40.000000,   6.999381,   0.000000,   7.350348,   7.000000,   0.006187
1910.000000,   3.000000,  40.000000,   6.999382,   0.000000,   7.350411,   7.000000,   0.006181
1920.000000,   3.000000,  40.000000,   6.999384,   0.000000,   7.350422,   7.000000,   0.006160
1930.000000,   3.000000,  40.000000,   6.999385,   0.000000,   7.350376,   7.000000,   0.006148
1940.000000,   3.000000,  40.000000,   6.999384,   0.000000,   7.350326,   7.000000,   0.006156
1950.000000,   3.000000,  40.000000,   6.999383,   0.000000,   7.350325,   7.000000,   0.006174
1960.000000,   3.000000,  40.000000,   6.999382,   0.000000,   7.350370,   7.000000,   0.006182
1970.000000,   3.000000,  40.000000,   6.999383,   0.000000,   7.350409,   7.000000,   0.006173
1980.000000,   3.000000,  40.000000,   6.999384,   0.000000,   7.350401,   7.000000,   0.006157
1990.000000,   3.000000,  40.000000,   6.999385,   0.000000,   7.350360,   7.000000,   0.006153
2000.000000,   3.000000,  40.000000,   6.999384,   0.000000,   7.350331,   7.000000,   0.006163
2010.000000,   3.000000,  40.000000,   6.999382,   0.000000,   7.350344,   7.000000,   0.006176
2020.000000,   3.000000,  40.000000,   6.999382,   0.000000,   7.350382,   7.000000,   0.006177
2030.000000,   3.000000,  40.000000,   6.999383,   0.000000,   7.350401,   7.000000,   0.006167
2040.000000,   3.000000,  40.000000,   6.999384,   0.000000,   7.350384,   7.000000,   0.006157
