time, "env.T", "env.b.T", "room.T", "room.w.isOpen", "room.r.T", "room.r.tT", "room.r.lambda"
  0.000000,  10.000000,  40.000000,   7.000030,   0.000000,   7.000000,   7.000000,   0.000000
 10.000000,   9.997222,  40.000000,   7.009728,   0.000000,   7.000276,   7.000000,   0.000000
 20.000000,   9.994444,  40.000000,   7.019048,   0.000000,   7.001067,   7.000000,   0.000000
 30.000000,   9.991667,  40.000000,   7.028024,   0.000000,   7.002324,   7.000000,   0.000000
 40.000000,   9.988889,  40.000000,   7.036685,   0.000000,   7.004002,   7.000000,   0.000000
 50.000000,   9.986111,  40.000000,   7.045059,   0.000000,   7.006060,   7.000000,   0.000000
 60.000000,   9.983333,  40.000000,   7.053171,   0.000000,   7.008464,   7.000000,   0.000000
 70.000000,   9.980556,  40.000000,   7.061043,   0.000000,   7.011179,   7.000000,   0.000000
 80.000000,   9.977778,  40.000000,   7.068696,   0.000000,   7.014175,   7.000000,   0.000000
 90.000000,   9.975000,  40.000000,   7.076148,   0.000000,   7.017425,   7.000000,   0.000000
100.000000,   9.972222,  40.000000,   7.083417,   0.000000,   7.020904,   7.000000,   0.000000
110.000000,   9.969444,  40.000000,   7.090518,   0.000000,   7.024589,   7.000000,   0.000000
120.000000,   9.966667,  40.000000,   7.097464,   0.000000,   7.028461,   7.000000,   0.000000
130.000000,   9.963889,  40.000000,   7.104269,   0.000000,   7.032500,   7.000000,   0.000000
140.000000,   9.961111,  40.000000,   7.110944,   0.000000,   7.036689,   7.000000,   0.000000
150.000000,   9.958333,  40.000000,   7.117499,   0.000000,   7.041014,   7.000000,   0.000000
160.000000,   9.955556,  40.000000,   7.123944,   0.000000,   7.045459,   7.000000,   0.000000
170.000000,   9.952778,  40.000000,   7.130288,   0.000000,   7.050014,   7.000000,   0.000000
180.000000,   9.950000,  40.000000,   7.136538,   0.000000,   7.054665,   7.000000,   0.000000
190.000000,   9.947222,  40.000000,   7.142702,   0.000000,   7.059403,   7.000000,   0.000000
200.000000,   9.944444,  40.000000,   7.148786,   0.000000,   7.064218,   7.000000,   0.000000
210.000000,   9.941667,  40.000000,   7.154795,   0.000000,   7.069102,   7.000000,   0.000000
220.000000,   9.938889,  40.000000,   7.160736,   0.000000,   7.074047,   7.000000,   0.000000
230.000000,   9.936111,  40.000000,   7.166613,   0.000000,   7.079045,   7.000000,   0.000000
240.000000,   9.933333,  40.000000,   7.172430,   0.000000,   7.084091,   7.000000,   0.000000
250.000000,   9.930556,  40.000000,   7.178193,   0.000000,   7.089178,   7.000000,   0.000000
260.000000,   9.927778,  40.000000,   7.183903,   0.000000,   7.094301,   7.000000,   0.000000
270.000000,   9.925000,  40.000000,   7.189565,   0.000000,   7.099456,   7.000000,   0.000000
280.000000,   9.922222,  40.000000,   7.195181,   0.000000,   7.104637,   7.000000,   0.000000
290.000000,   9.919444,  40.000000,   7.200755,   0.000000,   7.109842,   7.000000,   0.000000
300.000000,   9.916667,  40.000000,   7.206288,   0.000000,   7.115066,   7.000000,   0.000000
310.000000,   9.913889,  40.000000,   7.211783,   0.000000,   7.120306,   7.000000,   0.000000
320.000000,   9.911111,  40.000000,   7.217243,   0.000000,   7.125559,   7.000000,   0.000000
330.000000,   9.908333,  40.000000,   7.222668,   0.000000,   7.130823,   7.000000,   0.000000
340.000000,   9.905556,  40.000000,   7.228061,   0.000000,   7.136095,   7.000000,   0.000000
350.000000,   9.902778,  40.000000,   7.233424,   0.000000,   7.141373,   7.000000,   0.000000
360.000000,   9.900000,  40.000000,   7.238757,   0.000000,   7.146655,   7.000000,   0.000000
370.000000,   9.897222,  40.000000,   7.244062,   0.000000,   7.151939,   7.000000,   0.000000
380.000000,   9.894444,  40.000000,   7.249340,   0.000000,   7.157223,   7.000000,   0.000000
390.000000,   9.891667,  40.000000,   7.254592,   0.000000,   7.162506,   7.000000,   0.000000
400.000000,   9.888889,  40.000000,   7.259820,   0.000000,   7.167787,   7.000000,   0.000000
410.000000,   9.886111,  40.000000,   7.265023,   0.000000,   7.173064,   7.000000,   0.000000
420.000000,   9.883333,  40.000000,   7.270203,   0.000000,   7.178336,   7.000000,   0.000000
430.000000,   9.880556,  40.000000,   7.275361,   0.000000,   7.183603,   7.000000,   0.000000
440.000000,   9.877778,  40.000000,   7.280497,   0.000000,   7.188863,   7.000000,   0.000000
