time, "env.T", "room.T", "room.w.isOpen", "room.r.isOn"
  0.000000,   5.000000,   6.999980,   0.000000,   0.000000
 10.000000,   5.000000,   6.994761,   0.000000,   0.000000
 20.000000,   5.000000,   6.995266,   0.000000,   0.000000
 30.000000,   5.000000,   7.000407,   0.000000,   0.000000
 40.000000,   5.000000,   7.005553,   0.000000,   0.000000
 50.000000,   5.000000,   7.009855,   0.000000,   0.000000
 60.000000,   5.000000,   7.013393,   0.000000,   0.000000
 70.000000,   5.000000,   7.016236,   0.000000,   0.000000
 80.000000,   5.000000,   7.018450,   0.000000,   0.000000
 90.000000,   5.000000,   7.020093,   0.000000,   0.000000
100.000000,   5.000000,   7.021218,   0.000000,   0.000000
110.000000,   5.000000,   7.021873,   0.000000,   0.000000
120.000000,   5.000000,   7.022103,   0.000000,   0.000000
130.000000,   5.000000,   7.021946,   0.000000,   0.000000
140.000000,   5.000000,   7.021439,   0.000000,   0.000000
150.000000,   5.000000,   7.020616,   0.000000,   0.000000
160.000000,   5.000000,   7.019505,   0.000000,   0.000000
170.000000,   5.000000,   7.018134,   0.000000,   0.000000
180.000000,   5.000000,   7.016528,   0.000000,   0.000000
190.000000,   5.000000,   7.014708,   0.000000,   0.000000
200.000000,   5.000000,   7.012695,   0.000000,   0.000000
210.000000,   5.000000,   7.010508,   0.000000,   0.000000
220.000000,   5.000000,   7.008164,   0.000000,   0.000000
230.000000,   5.000000,   7.005676,   0.000000,   0.000000
240.000000,   5.000000,   7.003060,   0.000000,   0.000000
250.000000,   5.000000,   7.000327,   0.000000,   0.000000
260.000000,   5.000000,   6.997863,   0.000000,   0.000000
270.000000,   5.000000,   6.997572,   0.000000,   0.000000
280.000000,   5.000000,   6.999555,   0.000000,   0.000000
290.000000,   5.000000,   7.001733,   0.000000,   0.000000
300.000000,   5.000000,   7.003349,   0.000000,   0.000000
310.000000,   5.000000,   7.004453,   0.000000,   0.000000
320.000000,   5.000000,   7.005092,   0.000000,   0.000000
330.000000,   5.000000,   7.005309,   0.000000,   0.000000
340.000000,   5.000000,   7.005145,   0.000000,   0.000000
350.000000,   5.000000,   7.004635,   0.000000,   0.000000
360.000000,   5.000000,   7.003811,   0.000000,   0.000000
370.000000,   5.000000,   7.002703,   0.000000,   0.000000
380.000000,   5.000000,   7.001337,   0.000000,   0.000000
390.000000,   5.000000,   6.999740,   0.000000,   0.000000
400.000000,   5.000000,   6.998423,   0.000000,   0.000000
410.000000,   5.000000,   6.998576,   0.000000,   0.000000
420.000000,   5.000000,   6.999898,   0.000000,   0.000000
430.000000,   5.000000,   7.001072,   0.000000,   0.000000
440.000000,   5.000000,   7.001776,   0.000000,   0.000000
450.000000,   5.000000,   7.002053,   0.000000,   0.000000
460.000000,   5.000000,   7.001943,   0.000000,   0.000000
470.000000,   5.000000,   7.001483,   0.000000,   0.000000
480.000000,   5.000000,   7.000705,   0.000000,   0.000000
490.000000,   5.000000,   6.999646,   0.000000,   0.000000
500.000000,   5.000000,   6.998801,   0.000000,   0.000000
510.000000,   5.000000,   6.998981,   0.000000,   0.000000
520.000000,   5.000000,   6.999899,   0.000000,   0.000000
530.000000,   5.000000,   7.000620,   0.000000,   0.000000
540.000000,   5.000000,   7.000913,   0.000000,   0.000000
550.000000,   5.000000,   7.000818,   0.000000,   0.000000
560.000000,   5.000000,   7.000372,   0.000000,   0.000000
570.000000,   5.000000,   6.999622,   0.000000,   0.000000
580.000000,   5.000000,   6.999040,   0.000000,   0.000000
590.000000,   5.000000,   6.999204,   0.000000,   0.000000
600.000000,   5.000000,   6.999871,   0.000000,   0.000000
610.000000,   5.000000,   7.000337,   0.000000,   0.000000
620.000000,   5.000000,   7.000399,   0.000000,   0.000000
630.000000,   5.000000,   7.000095,   0.000000,   0.000000
640.000000,   5.000000,   6.999521,   0.000000,   0.000000
650.000000,   5.000000,   6.999185,   0.000000,   0.000000
660.000000,   5.000000,   6.999418,   0.000000,   0.000000
670.000000,   5.000000,   6.999922,   0.000000,   0.000000
680.000000,   5.000000,   7.000164,   0.000000,   0.000000
690.000000,   5.000000,   7.000025,   0.000000,   0.000000
700.000000,   5.000000,   6.999602,   0.000000,   0.000000
710.000000,   5.000000,   6.999316,   0.000000,   0.000000
720.000000,   5.000000,   6.999457,   0.000000,   0.000000
730.000000,   5.000000,   6.999835,   0.000000,   0.000000
740.000000,   5.000000,   7.000029,   0.000000,   0.000000
750.000000,   5.000000,   6.999862,   0.000000,   0.000000
760.000000,   5.000000,   6.999533,   0.000000,   0.000000
770.000000,   5.000000,   6.999405,   0.000000,   0.000000
780.000000,   5.000000,   6.999594,   0.000000,   0.000000
790.000000,   5.000000,   6.999871,   0.000000,   0.000000
800.000000,   5.000000,   6.999933,   0.000000,   0.000000
810.000000,   5.000000,   6.999736,   0.000000,   0.000000
820.000000,   5.000000,   6.999512,   0.000000,   0.000000
830.000000,   5.000000,   6.999501,   0.000000,   0.000000
840.000000,   5.000000,   6.999695,   0.000000,   0.000000
850.000000,   5.000000,   6.999869,   0.000000,   0.000000
860.000000,   5.000000,   6.999840,   0.000000,   0.000000
870.000000,   5.000000,   6.999659,   0.000000,   0.000000
880.000000,   5.000000,   6.999531,   0.000000,   0.000000
890.000000,   5.000000,   6.999587,   0.000000,   0.000000
900.000000,   5.000000,   6.999751,   0.000000,   0.000000
910.000000,   5.000000,   6.999838,   0.000000,   0.000000
920.000000,   5.000000,   6.999764,   0.000000,   0.000000
930.000000,   5.000000,   6.999622,   0.000000,   0.000000
940.000000,   5.000000,   6.999569,   0.000000,   0.000000
950.000000,   5.000000,   6.999653,   0.000000,   0.000000
960.000000,   5.000000,   6.999772,   0.000000,   0.000000
