0.0 3.0 40.0 15.0 15.0 15.0 0.0 0.0 
0.002777938538109844 3.0 40.0 15.0 14.97822987685472 15.0 0.0 0.0 
0.005555877076219688 3.0 40.0 15.0 14.956459753709439 15.0 0.0 0.0 
0.008333815614329533 3.0 40.0 15.0 14.934689630564158 15.0 0.0 0.0 
0.011111754152439377 3.0 40.0 15.0 14.912919507418877 15.0 0.0 0.0 
0.013889692690549222 3.0 40.0 15.0 14.891149384273596 15.0 0.0 0.0 
0.016667631228659066 3.0 40.0 15.0 14.869379261128316 15.0 0.0 0.0 
0.01944556976676891 3.0 40.0 15.0 14.847609137983035 15.0 0.0 0.0 
0.022223508304878754 3.0 40.0 15.0 14.825839014837753 15.0 0.0 0.0 
0.0250014468429886 3.0 40.0 15.0 14.804068891692472 15.0 0.0 0.0 
0.027779385381098445 3.0 40.0 15.0 14.782298768547191 15.0 0.0 0.0 
0.030557323919208287 3.0 40.0 15.0 14.76052864540191 15.0 0.0 0.0 
0.03333526245731813 3.0 40.0 15.0 14.73875852225663 15.0 0.0 0.0 
0.036113200995427974 3.0 40.0 15.0 14.716988399111349 15.0 0.0 0.0 
0.03889113953353782 3.0 40.0 15.0 14.695218275966068 15.0 0.0 0.0 
0.041669078071647665 3.0 40.0 15.0 14.673448152820788 15.0 0.0 0.0 
0.04444701660975751 3.0 40.0 15.0 14.651678029675507 15.0 0.0 0.0 
0.047224955147867356 3.0 40.0 15.0 14.629907906530226 15.0 0.0 0.0 
0.0500028936859772 3.0 40.0 15.0 14.608137783384946 15.0 0.0 0.0 
0.05278083222408704 3.0 40.0 15.0 14.586367660239663 15.0 0.0 0.0 
0.05555877076219689 3.0 40.0 15.0 14.564597537094382 15.0 0.0 0.0 
0.05833670930030673 3.0 40.0 15.0 14.542827413949102 15.0 0.0 0.0 
0.06111464783841657 3.0 40.0 15.0 14.521057290803821 15.0 0.0 0.0 
0.06389258637652642 3.0 40.0 15.0 14.49928716765854 15.0 0.0 0.0 
0.06667052491463626 3.0 40.0 15.0 14.47751704451326 15.0 0.0 0.0 
0.0694484634527461 3.0 40.0 15.0 14.455746921367979 15.0 0.0 0.0 
0.07222640199085595 3.0 40.0 15.0 14.433976798222698 15.0 0.0 0.0 
0.0750043405289658 3.0 40.0 15.0 14.412206675077417 15.0 0.0 0.0 
0.07778227906707565 3.0 40.0 15.0 14.390436551932137 15.0 0.0 0.0 
0.08056021760518549 3.0 40.0 15.0 14.368666428786856 15.0 0.0 0.0 
0.08333815614329533 3.0 40.0 15.0 14.346896305641575 15.0 0.0 0.0 
0.08611609468140517 3.0 40.0 15.0 14.325126182496295 15.0 0.0 0.0 
0.08889403321951501 3.0 40.0 15.0 14.303356059351012 15.0 0.0 0.0 
0.09167197175762487 3.0 40.0 15.0 14.281585936205731 15.0 0.0 0.0 
0.09444991029573471 3.0 40.0 15.0 14.25981581306045 15.0 0.0 0.0 
0.09722784883384455 3.0 40.0 15.0 14.23804568991517 15.0 0.0 0.0 
0.1000057873719544 3.0 40.0 15.0 14.21627556676989 15.0 0.0 0.0 
0.10278372591006424 3.0 40.0 15.0 14.194505443624609 15.0 0.0 0.0 
0.10289484345158864 3.0 40.0 15.0 14.193634638698796 15.0 0.0 0.0 
0.10300596099311303 3.0 40.0 15.0 14.192763833772986 15.0 0.0 0.0 
0.10311707853463743 3.0 40.0 15.0 14.191893028847174 15.0 0.0 0.0 
0.10322819607616182 3.0 40.0 15.0 14.191022223921363 15.0 0.0 0.0 
0.10325041958446671 3.0 40.0 15.0 14.190848062936201 15.0 0.0 0.0 
0.10327264309277158 3.0 40.0 15.0 14.190673901951039 15.0 0.0 0.0 
0.10329486660107647 3.0 40.0 15.0 14.190499740965876 15.0 0.0 0.0 
0.10331709010938134 3.0 40.0 15.0 14.190325579980714 15.0 0.0 0.0 
0.10332153481104231 3.0 40.0 15.0 14.190290747783681 15.0 0.0 0.0 
0.10332597951270328 3.0 40.0 15.0 14.190255915586649 15.0 0.0 0.0 
0.10333042421436427 3.0 40.0 15.0 14.190221083389616 15.0 0.0 0.0 
0.10333131315469646 3.0 40.0 15.0 14.190214116950209 15.0 0.0 0.0 
0.10333220209502866 3.0 40.0 15.0 14.190207150510803 15.0 0.0 0.0 
0.10333309103536086 3.0 40.0 15.0 14.190200184071397 15.0 0.0 0.0 
0.1033332688234273 3.0 40.0 15.0 14.190198790783516 15.0 0.0 0.0 
0.10333330438104059 3.0 40.0 15.0 14.190198512125939 15.0 0.0 0.0 
0.10333331149256325 3.0 40.0 15.0 14.190198456394423 15.0 0.0 0.0 
0.1033333186040859 3.0 40.0 15.0 14.190198400662908 15.0 0.0 0.0 
0.10333332571560856 3.0 40.0 15.0 14.190198344931392 15.0 0.0 0.0 
0.10333333282713122 3.0 40.0 15.0 14.190198289199877 15.0 0.0 0.0 
0.10333333311159212 3.0 40.0 15.0 14.190198286970617 15.0 0.0 0.0 
0.10333333316848431 3.0 40.0 15.0 14.190198286524764 15.0 0.0 0.0 
0.10333333322537648 3.0 40.0 15.0 14.190198286078912 15.0 0.0 0.0 
0.10333333328226868 3.0 40.0 15.0 14.19019828563306 15.0 0.0 0.0 
0.10333333333916085 3.0 40.0 15.0 14.190198285187208 15.0 0.0 0.0 
0.10333333333916085 3.0 40.0 15.0 14.190198285187208 15.0 0.0 0.0 
0.10611124000118735 3.0 40.0 15.0 14.185048072537393 15.679792005311668 0.0 0.0 
0.10888914666321385 3.0 40.0 15.0 14.179897859887578 16.359584010623344 0.0 0.0 
0.11166705332524035 3.0 40.0 15.0 14.174747647237764 17.039376015935012 0.0 0.0 
0.11444495998726685 3.0 40.0 15.0 14.16959743458795 17.719168021246674 0.0 0.0 
0.11722286664929335 3.0 40.0 15.0 14.164447221938133 18.39896002655835 0.0 0.0 
0.12000077331131984 3.0 40.0 15.0 14.159297009288318 19.07875203187001 0.0 0.0 
0.12277867997334632 3.0 40.0 15.0 14.154146796638504 19.75854403718167 0.0 0.0 
0.1255565866353728 3.0 40.0 15.0 14.148996583988689 20.438336042493354 0.0 0.0 
0.12833449329739932 3.0 40.0 15.0 14.143846371338874 21.118128047805016 0.0 0.0 
0.1311123999594258 3.0 40.0 15.0 14.138696158689058 21.797920053116684 0.0 0.0 
0.13389030662145232 3.0 40.0 15.0 14.133545946039243 22.47771205842836 0.0 0.0 
0.1366682132834788 3.0 40.0 15.0 14.128395733389429 23.15750406374002 0.0 0.0 
0.1394461199455053 3.0 40.0 15.0 14.123245520739614 23.837296069051696 0.0 0.0 
0.14222402660753178 3.0 40.0 15.0 14.118095308089798 24.51708807436336 0.0 0.0 
0.1450019332695583 3.0 40.0 15.0 14.112945095439983 25.196880079675026 0.0 0.0 
0.14777983993158478 3.0 40.0 15.0 14.107794882790168 25.876672084986698 0.0 0.0 
0.1505577465936113 3.0 40.0 15.0 14.102644670140354 26.556464090298363 0.0 0.0 
0.15333565325563778 3.0 40.0 15.0 14.097494457490539 27.236256095610035 0.0 0.0 
0.15611355991766426 3.0 40.0 15.0 14.092344244840723 27.916048100921703 0.0 0.0 
0.15889146657969078 3.0 40.0 15.0 14.087194032190908 28.595840106233368 0.0 0.0 
0.16166937324171726 3.0 40.0 15.0 14.082043819541093 29.27563211154504 0.0 0.0 
0.16444727990374378 3.0 40.0 15.0 14.076893606891279 29.95542411685671 0.0 0.0 
0.16722518656577026 3.0 40.0 15.0 14.071743394241462 30.635216122168377 0.0 0.0 
0.17000309322779675 3.0 40.0 15.0 14.066593181591648 31.31500812748005 0.0 0.0 
0.17278099988982326 3.0 40.0 15.0 14.061442968941833 31.994800132791713 0.0 0.0 
0.17555890655184975 3.0 40.0 15.0 14.056292756292018 32.674592138103385 0.0 0.0 
0.17833681321387626 3.0 40.0 15.0 14.051142543642204 33.354384143415054 0.0 0.0 
0.18111471987590272 3.0 40.0 15.0 14.045992330992387 34.034176148726715 0.0 0.0 
0.18389262653792923 3.0 40.0 15.0 14.040842118342573 34.71396815403839 0.0 0.0 
0.18667053319995572 3.0 40.0 15.0 14.035691905692758 35.39376015935005 0.0 0.0 
0.18944843986198223 3.0 40.0 15.0 14.030541693042943 36.07355216466173 0.0 0.0 
0.19222634652400872 3.0 40.0 15.0 14.025391480393127 36.75334416997339 0.0 0.0 
0.19500425318603523 3.0 40.0 15.0 14.020241267743312 37.43313617528507 0.0 0.0 
0.1977821598480617 3.0 40.0 15.0 14.015091055093498 38.112928180596725 0.0 0.0 
0.20056006651008823 3.0 40.0 15.0 14.009940842443683 38.7927201859084 0.0 0.0 
0.2033379731721147 3.0 40.0 15.0 14.004790629793868 39.47251219122006 0.0 0.0 
0.20611587983414123 3.0 40.0 15.0 13.999640417144052 40.15230419653174 0.0 0.0 
0.20622699610062228 3.0 40.0 15.0 13.99943440863806 40.179495876744205 0.0 0.0 
0.20633811236710337 3.0 40.0 15.0 13.999228400132067 40.20668755695668 0.0 0.0 
0.20644922863358442 3.0 40.0 15.0 13.999022391626074 40.23387923716914 0.0 0.0 
0.20656034490006545 3.0 40.0 15.0 13.998816383120081 40.26107091738161 0.0 0.0 
0.20658256815336165 3.0 40.0 15.0 13.998775181418884 40.266509253424104 0.0 0.0 
0.20660479140665788 3.0 40.0 15.0 13.998733979717684 40.2719475894666 0.0 0.0 
